token_idx,layer_id,expert_id,source
52,17,166,RAM
52,17,0,SSD
52,17,89,SSD
52,17,61,SSD
52,18,197,RAM
52,18,226,RAM
52,18,204,SSD
52,18,205,RAM
52,18,57,SSD
52,18,170,RAM
52,18,161,SSD
52,18,17,RAM
52,19,4,RAM
52,19,109,SSD
52,19,205,SSD
52,19,116,SSD
52,19,20,SSD
52,19,252,RAM
52,19,117,SSD
52,19,137,RAM
52,20,239,SSD
52,20,23,SSD
52,20,4,RAM
52,20,179,RAM
52,20,56,RAM
52,20,83,SSD
52,20,115,SSD
52,20,41,RAM
52,21,203,SSD
52,21,191,SSD
52,21,13,RAM
52,21,207,RAM
52,21,239,SSD
52,21,2,SSD
52,21,131,RAM
52,21,6,SSD
52,22,198,SSD
52,22,157,RAM
52,22,236,RAM
52,22,169,SSD
52,22,125,SSD
52,22,196,SSD
52,22,63,RAM
52,22,65,SSD
52,23,42,SSD
52,23,128,SSD
52,23,189,SSD
52,23,107,RAM
52,23,111,RAM
52,23,174,RAM
52,23,62,SSD
52,23,86,SSD
52,24,160,SSD
52,24,93,SSD
52,24,74,SSD
52,24,220,RAM
52,24,15,RAM
52,24,26,SSD
52,24,54,SSD
52,24,128,RAM
52,25,134,SSD
52,25,147,SSD
52,25,29,RAM
52,25,43,SSD
52,25,6,SSD
52,25,182,SSD
52,25,154,RAM
52,25,107,SSD
52,26,86,RAM
52,26,52,RAM
52,26,51,RAM
52,26,137,RAM
52,26,124,SSD
52,26,138,RAM
52,26,252,RAM
52,26,146,RAM
52,27,162,RAM
52,27,181,RAM
52,27,172,RAM
52,27,165,RAM
52,27,31,SSD
52,27,58,SSD
52,27,206,RAM
52,27,87,SSD
52,28,43,SSD
52,28,5,SSD
52,28,111,RAM
52,28,188,RAM
52,28,170,RAM
52,28,150,SSD
52,28,238,SSD
52,28,136,RAM
52,29,250,SSD
52,29,87,SSD
52,29,0,SSD
52,29,60,RAM
52,29,5,RAM
52,29,229,RAM
52,29,89,SSD
52,29,69,RAM
52,30,197,RAM
52,30,205,RAM
52,30,179,SSD
52,30,17,RAM
52,30,163,SSD
52,30,117,RAM
52,30,170,RAM
52,30,187,SSD
52,31,116,SSD
52,31,205,RAM
52,31,109,SSD
52,31,4,RAM
52,31,252,RAM
52,31,20,SSD
52,31,137,RAM
52,31,124,RAM
52,32,119,SSD
52,32,90,RAM
52,32,186,RAM
52,32,77,RAM
52,32,134,SSD
52,32,254,RAM
52,32,96,SSD
52,32,192,SSD
52,33,93,SSD
52,33,238,RAM
52,33,183,SSD
52,33,81,RAM
52,33,129,SSD
52,33,86,SSD
52,33,232,RAM
52,33,83,RAM
52,34,82,SSD
52,34,207,SSD
52,34,96,SSD
52,34,101,RAM
52,34,180,RAM
52,34,1,RAM
52,34,173,SSD
52,34,84,SSD
52,35,167,RAM
52,35,57,SSD
52,35,160,SSD
52,35,153,SSD
52,35,202,RAM
52,35,145,SSD
52,35,89,SSD
52,35,76,RAM
52,36,158,RAM
52,36,181,RAM
52,36,70,RAM
52,36,98,RAM
52,36,120,RAM
52,36,34,RAM
52,36,248,RAM
52,36,188,SSD
52,37,64,RAM
52,37,104,RAM
52,37,31,SSD
52,37,190,RAM
52,37,58,RAM
52,37,93,SSD
52,37,182,SSD
52,37,229,RAM
52,38,148,RAM
52,38,27,SSD
52,38,92,RAM
52,38,71,RAM
52,38,94,RAM
52,38,127,RAM
52,38,59,SSD
52,38,212,SSD
52,39,69,RAM
52,39,110,RAM
52,39,38,RAM
52,39,243,RAM
52,39,12,SSD
52,39,217,SSD
52,39,154,SSD
52,39,78,RAM
53,0,40,SSD
53,0,46,SSD
53,0,106,SSD
53,0,66,SSD
53,0,63,SSD
53,0,172,SSD
53,0,121,SSD
53,0,22,SSD
53,1,211,RAM
53,1,242,SSD
53,1,128,SSD
53,1,19,SSD
53,1,252,RAM
53,1,124,SSD
53,1,112,SSD
53,1,14,RAM
53,2,60,RAM
53,2,217,SSD
53,2,49,SSD
53,2,58,RAM
53,2,188,RAM
53,2,255,SSD
53,2,11,SSD
53,2,219,SSD
53,3,202,SSD
53,3,177,SSD
53,3,30,SSD
53,3,118,SSD
53,3,219,SSD
53,3,92,SSD
53,3,199,RAM
53,3,214,SSD
53,4,54,RAM
53,4,155,SSD
53,4,139,SSD
53,4,88,RAM
53,4,118,SSD
53,4,105,RAM
53,4,154,RAM
53,4,242,SSD
53,5,147,SSD
53,5,161,SSD
53,5,114,SSD
53,5,67,SSD
53,5,100,SSD
53,5,194,SSD
53,5,11,SSD
53,5,254,SSD
53,6,55,RAM
53,6,166,SSD
53,6,14,RAM
53,6,183,SSD
53,6,65,SSD
53,6,175,SSD
53,6,68,SSD
53,6,3,SSD
53,7,199,RAM
53,7,253,SSD
53,7,101,SSD
53,7,24,RAM
53,7,79,RAM
53,7,23,RAM
53,7,185,RAM
53,7,132,RAM
53,8,38,SSD
53,8,35,RAM
53,8,151,RAM
53,8,247,SSD
53,8,56,RAM
53,8,49,SSD
53,8,7,SSD
53,8,212,SSD
53,9,240,SSD
53,9,151,SSD
53,9,156,RAM
53,9,22,SSD
53,9,166,RAM
53,9,98,RAM
53,9,13,RAM
53,9,178,SSD
53,10,142,SSD
53,10,62,SSD
53,10,171,RAM
53,10,26,SSD
53,10,163,SSD
53,10,178,RAM
53,10,63,RAM
53,10,101,SSD
53,11,27,SSD
53,11,107,RAM
53,11,69,SSD
53,11,49,SSD
53,11,79,SSD
53,11,195,SSD
53,11,101,SSD
53,11,221,SSD
53,12,56,RAM
53,12,9,RAM
53,12,191,RAM
53,12,203,SSD
53,12,3,RAM
53,12,1,RAM
53,12,116,RAM
53,12,138,SSD
53,13,174,RAM
53,13,29,RAM
53,13,28,RAM
53,13,76,SSD
53,13,168,SSD
53,13,22,SSD
53,13,111,SSD
53,13,151,RAM
53,14,146,SSD
53,14,138,RAM
53,14,189,RAM
53,14,44,RAM
53,14,58,RAM
53,14,40,SSD
53,14,18,SSD
53,14,67,RAM
53,15,206,RAM
53,15,76,SSD
53,15,3,SSD
53,15,238,RAM
53,15,158,RAM
53,15,110,SSD
53,15,249,RAM
53,15,96,SSD
53,16,181,RAM
53,16,78,SSD
53,16,45,SSD
53,16,169,RAM
53,16,119,SSD
53,16,13,SSD
53,16,71,SSD
53,16,31,RAM
53,17,8,RAM
53,17,60,RAM
53,17,102,RAM
53,17,114,SSD
53,17,69,RAM
53,17,229,SSD
53,17,236,SSD
53,17,187,RAM
53,18,117,RAM
53,18,158,SSD
53,18,214,SSD
53,18,215,SSD
53,18,77,RAM
53,18,159,SSD
53,18,17,RAM
53,18,212,RAM
53,19,248,RAM
53,19,137,RAM
53,19,59,RAM
53,19,28,SSD
53,19,4,RAM
53,19,124,RAM
53,19,233,SSD
53,19,33,SSD
53,20,41,RAM
53,20,151,RAM
53,20,224,RAM
53,20,35,SSD
53,20,57,RAM
53,20,171,SSD
53,20,1,RAM
53,20,49,SSD
53,21,166,RAM
53,21,240,SSD
53,21,243,RAM
53,21,103,RAM
53,21,134,RAM
53,21,61,RAM
53,21,178,SSD
53,21,207,RAM
53,22,116,RAM
53,22,205,RAM
53,22,142,SSD
53,22,26,SSD
53,22,163,SSD
53,22,119,SSD
53,22,101,SSD
53,22,66,RAM
53,23,69,SSD
53,23,49,SSD
53,23,134,RAM
53,23,27,SSD
53,23,141,RAM
53,23,79,SSD
53,23,107,RAM
53,23,195,SSD
53,24,9,RAM
53,24,203,SSD
53,24,2,RAM
53,24,42,RAM
53,24,106,SSD
53,24,67,SSD
53,24,147,RAM
53,24,116,RAM
53,25,174,RAM
53,25,192,SSD
53,25,195,SSD
53,25,76,SSD
53,25,228,RAM
53,25,200,SSD
53,25,29,RAM
53,25,245,SSD
53,26,67,RAM
53,26,40,SSD
53,26,146,RAM
53,26,138,RAM
53,26,235,SSD
53,26,78,RAM
53,26,252,RAM
53,26,189,RAM
53,27,206,RAM
53,27,166,SSD
53,27,241,SSD
53,27,158,RAM
53,27,100,RAM
53,27,80,SSD
53,27,76,SSD
53,27,103,SSD
53,28,45,SSD
53,28,73,SSD
53,28,78,SSD
53,28,185,SSD
53,28,72,RAM
53,28,224,SSD
53,28,231,SSD
53,28,149,SSD
53,29,102,SSD
53,29,188,SSD
53,29,236,SSD
53,29,69,RAM
53,29,66,RAM
53,29,204,RAM
53,29,146,SSD
53,29,114,SSD
53,30,117,RAM
53,30,158,SSD
53,30,6,SSD
53,30,17,RAM
53,30,214,SSD
53,30,191,SSD
53,30,215,SSD
53,30,122,SSD
53,31,137,RAM
53,31,248,RAM
53,31,233,SSD
53,31,28,SSD
53,31,67,RAM
53,31,124,RAM
53,31,14,SSD
53,31,70,SSD
53,32,75,SSD
53,32,151,SSD
53,32,116,SSD
53,32,59,RAM
53,32,42,SSD
53,32,194,SSD
53,32,158,SSD
53,32,50,SSD
53,33,81,RAM
53,33,168,SSD
53,33,94,SSD
53,33,182,SSD
53,33,23,SSD
53,33,15,RAM
53,33,214,SSD
53,33,40,SSD
53,34,187,SSD
53,34,19,SSD
53,34,54,SSD
53,34,205,SSD
53,34,173,RAM
53,34,247,RAM
53,34,181,SSD
53,34,196,SSD
53,35,167,RAM
53,35,202,RAM
53,35,253,RAM
53,35,89,RAM
53,35,165,SSD
53,35,39,SSD
53,35,212,SSD
53,35,104,SSD
53,36,158,RAM
53,36,8,SSD
53,36,253,SSD
53,36,203,RAM
53,36,0,SSD
53,36,118,RAM
53,36,188,RAM
53,36,34,RAM
53,37,64,RAM
53,37,103,RAM
53,37,75,SSD
53,37,90,SSD
53,37,89,SSD
53,37,164,SSD
53,37,93,RAM
53,37,21,SSD
53,38,22,SSD
53,38,127,RAM
53,38,128,RAM
53,38,94,RAM
53,38,79,SSD
53,38,212,RAM
53,38,86,SSD
53,38,34,RAM
53,39,16,SSD
53,39,34,SSD
53,39,145,SSD
53,39,203,SSD
53,39,116,SSD
53,39,68,SSD
53,39,62,SSD
53,39,70,SSD
54,0,65,SSD
54,0,41,SSD
54,0,218,SSD
54,0,86,SSD
54,0,212,SSD
54,0,2,SSD
54,0,29,SSD
54,0,4,SSD
54,1,79,SSD
54,1,98,SSD
54,1,153,SSD
54,1,48,SSD
54,1,14,RAM
54,1,82,SSD
54,1,42,SSD
54,1,33,SSD
54,2,237,SSD
54,2,101,SSD
54,2,139,SSD
54,2,5,SSD
54,2,45,SSD
54,2,246,RAM
54,2,13,SSD
54,2,147,SSD
54,3,132,SSD
54,3,202,RAM
54,3,177,RAM
54,3,113,SSD
54,3,39,SSD
54,3,199,RAM
54,3,218,SSD
54,3,94,SSD
54,4,149,SSD
54,4,216,SSD
54,4,121,RAM
54,4,25,SSD
54,4,133,SSD
54,4,215,SSD
54,4,155,RAM
54,4,209,SSD
54,5,62,SSD
54,5,213,SSD
54,5,14,SSD
54,5,170,SSD
54,5,12,SSD
54,5,67,RAM
54,5,254,RAM
54,5,115,SSD
54,6,2,SSD
54,6,175,RAM
54,6,56,SSD
54,6,100,SSD
54,6,166,RAM
54,6,39,SSD
54,6,48,SSD
54,6,18,SSD
54,7,253,RAM
54,7,219,SSD
54,7,199,RAM
54,7,24,RAM
54,7,132,RAM
54,7,66,SSD
54,7,61,SSD
54,7,192,SSD
54,8,157,SSD
54,8,224,RAM
54,8,151,RAM
54,8,41,RAM
54,8,242,SSD
54,8,49,RAM
54,8,51,SSD
54,8,80,SSD
54,9,61,RAM
54,9,240,RAM
54,9,120,SSD
54,9,166,RAM
54,9,0,SSD
54,9,42,SSD
54,9,131,SSD
54,9,108,SSD
54,10,31,SSD
54,10,159,SSD
54,10,142,RAM
54,10,220,SSD
54,10,17,SSD
54,10,59,SSD
54,10,246,SSD
54,10,205,RAM
54,11,17,SSD
54,11,250,SSD
54,11,109,SSD
54,11,207,SSD
54,11,186,SSD
54,11,151,SSD
54,11,69,RAM
54,11,101,RAM
54,12,203,RAM
54,12,166,SSD
54,12,9,RAM
54,12,97,SSD
54,12,42,RAM
54,12,2,RAM
54,12,192,SSD
54,12,56,RAM
54,13,174,RAM
54,13,219,RAM
54,13,192,SSD
54,13,124,SSD
54,13,195,SSD
54,13,228,RAM
54,13,76,RAM
54,13,28,RAM
54,14,138,RAM
54,14,146,RAM
54,14,235,SSD
54,14,189,RAM
54,14,67,RAM
54,14,58,RAM
54,14,40,RAM
54,14,168,SSD
54,15,116,SSD
54,15,206,RAM
54,15,33,SSD
54,15,245,SSD
54,15,238,RAM
54,15,79,SSD
54,15,3,RAM
54,15,76,RAM
54,16,224,SSD
54,16,45,RAM
54,16,185,SSD
54,16,73,SSD
54,16,71,RAM
54,16,138,SSD
54,16,248,SSD
54,16,154,SSD
54,17,229,RAM
54,17,8,RAM
54,17,69,RAM
54,17,213,SSD
54,17,220,SSD
54,17,114,RAM
54,17,124,SSD
54,17,78,SSD
54,18,117,RAM
54,18,17,RAM
54,18,158,RAM
54,18,191,SSD
54,18,106,SSD
54,18,72,SSD
54,18,214,RAM
54,18,237,SSD
54,19,248,RAM
54,19,137,RAM
54,19,14,SSD
54,19,124,RAM
54,19,70,SSD
54,19,28,RAM
54,19,59,RAM
54,19,67,RAM
54,20,41,RAM
54,20,224,RAM
54,20,151,RAM
54,20,157,SSD
54,20,57,RAM
54,20,1,RAM
54,20,171,RAM
54,20,165,RAM
54,21,166,RAM
54,21,243,RAM
54,21,240,RAM
54,21,103,RAM
54,21,61,RAM
54,21,251,SSD
54,21,134,RAM
54,21,214,RAM
54,22,116,RAM
54,22,205,RAM
54,22,17,SSD
54,22,19,SSD
54,22,119,RAM
54,22,220,SSD
54,22,26,RAM
54,22,142,RAM
54,23,109,SSD
54,23,134,RAM
54,23,209,SSD
54,23,207,SSD
54,23,141,RAM
54,23,17,RAM
54,23,158,SSD
54,23,250,SSD
54,24,166,SSD
54,24,42,RAM
54,24,9,RAM
54,24,60,RAM
54,24,203,RAM
54,24,2,RAM
54,24,147,RAM
54,24,7,SSD
54,25,174,RAM
54,25,192,RAM
54,25,195,RAM
54,25,219,SSD
54,25,228,RAM
54,25,110,SSD
54,25,124,SSD
54,25,76,RAM
54,26,138,RAM
54,26,67,RAM
54,26,146,RAM
54,26,235,RAM
54,26,40,RAM
54,26,78,RAM
54,26,168,SSD
54,26,96,RAM
54,27,116,SSD
54,27,206,RAM
54,27,245,SSD
54,27,33,SSD
54,27,44,SSD
54,27,80,RAM
54,27,26,SSD
54,27,79,SSD
54,28,201,SSD
54,28,45,RAM
54,28,138,SSD
54,28,147,SSD
54,28,224,RAM
54,28,73,RAM
54,28,20,SSD
54,28,72,RAM
54,29,213,SSD
54,29,157,SSD
54,29,78,SSD
54,29,66,RAM
54,29,188,RAM
54,29,204,RAM
54,29,101,SSD
54,29,89,RAM
54,30,117,RAM
54,30,158,RAM
54,30,237,SSD
54,30,17,RAM
54,30,191,RAM
54,30,106,SSD
54,30,72,SSD
54,30,118,SSD
54,31,137,RAM
54,31,70,RAM
54,31,14,RAM
54,31,248,RAM
54,31,124,RAM
54,31,67,RAM
54,31,135,RAM
54,31,241,SSD
54,32,197,SSD
54,32,157,SSD
54,32,59,RAM
54,32,75,RAM
54,32,14,SSD
54,32,116,RAM
54,32,50,RAM
54,32,206,SSD
54,33,81,RAM
54,33,18,SSD
54,33,103,SSD
54,33,161,SSD
54,33,5,SSD
54,33,59,SSD
54,33,206,SSD
54,33,15,RAM
54,34,11,SSD
54,34,227,SSD
54,34,141,SSD
54,34,213,SSD
54,34,143,RAM
54,34,205,RAM
54,34,247,RAM
54,34,181,RAM
54,35,167,RAM
54,35,202,RAM
54,35,244,SSD
54,35,253,RAM
54,35,89,RAM
54,35,76,RAM
54,35,214,SSD
54,35,39,RAM
54,36,158,RAM
54,36,48,SSD
54,36,203,RAM
54,36,129,SSD
54,36,251,SSD
54,36,118,RAM
54,36,239,SSD
54,36,188,RAM
54,37,64,RAM
54,37,103,RAM
54,37,75,RAM
54,37,162,SSD
54,37,14,SSD
54,37,21,RAM
54,37,35,SSD
54,37,89,RAM
54,38,127,RAM
54,38,94,RAM
54,38,124,SSD
54,38,79,RAM
54,38,128,RAM
54,38,34,RAM
54,38,212,RAM
54,38,86,RAM
54,39,34,RAM
54,39,13,SSD
54,39,77,SSD
54,39,116,RAM
54,39,203,RAM
54,39,30,SSD
54,39,130,SSD
54,39,62,RAM
55,0,70,SSD
55,0,134,SSD
55,0,231,SSD
55,0,199,SSD
55,0,62,SSD
55,0,192,SSD
55,0,211,RAM
55,0,139,SSD
55,1,49,SSD
55,1,88,SSD
55,1,17,SSD
55,1,101,SSD
55,1,238,SSD
55,1,235,SSD
55,1,42,RAM
55,1,204,SSD
55,2,127,SSD
55,2,94,SSD
55,2,3,SSD
55,2,64,SSD
55,2,71,SSD
55,2,192,SSD
55,2,237,RAM
55,2,45,RAM
55,3,132,RAM
55,3,194,SSD
55,3,213,SSD
55,3,39,RAM
55,3,251,SSD
55,3,11,SSD
55,3,243,RAM
55,3,186,SSD
55,4,121,RAM
55,4,44,SSD
55,4,110,RAM
55,4,175,RAM
55,4,113,SSD
55,4,215,RAM
55,4,207,SSD
55,4,190,SSD
55,5,62,RAM
55,5,210,RAM
55,5,120,SSD
55,5,164,RAM
55,5,170,RAM
55,5,153,SSD
55,5,29,SSD
55,5,12,RAM
55,6,102,RAM
55,6,2,RAM
55,6,100,RAM
55,6,39,RAM
55,6,209,SSD
55,6,57,SSD
55,6,151,RAM
55,6,185,RAM
55,7,38,SSD
55,7,199,RAM
55,7,223,SSD
55,7,24,RAM
55,7,132,RAM
55,7,253,RAM
55,7,30,SSD
55,7,182,RAM
55,8,41,RAM
55,8,224,RAM
55,8,151,RAM
55,8,49,RAM
55,8,1,RAM
55,8,249,RAM
55,8,63,RAM
55,8,119,SSD
55,9,166,RAM
55,9,243,RAM
55,9,61,RAM
55,9,134,RAM
55,9,103,RAM
55,9,65,SSD
55,9,42,RAM
55,9,41,SSD
55,10,116,RAM
55,10,242,SSD
55,10,19,SSD
55,10,146,RAM
55,10,119,SSD
55,10,205,RAM
55,10,220,RAM
55,10,232,RAM
55,11,85,SSD
55,11,134,RAM
55,11,17,RAM
55,11,141,RAM
55,11,218,SSD
55,11,157,SSD
55,11,93,SSD
55,11,220,SSD
55,12,9,RAM
55,12,42,RAM
55,12,208,RAM
55,12,2,RAM
55,12,97,RAM
55,12,203,RAM
55,12,50,RAM
55,12,201,RAM
55,13,174,RAM
55,13,219,RAM
55,13,19,SSD
55,13,228,RAM
55,13,151,RAM
55,13,126,RAM
55,13,95,SSD
55,13,192,RAM
55,14,138,RAM
55,14,189,RAM
55,14,67,RAM
55,14,146,RAM
55,14,235,RAM
55,14,44,RAM
55,14,58,RAM
55,14,201,RAM
55,15,206,RAM
55,15,238,RAM
55,15,33,RAM
55,15,245,RAM
55,15,12,RAM
55,15,3,RAM
55,15,134,RAM
55,15,94,SSD
55,16,190,SSD
55,16,224,RAM
55,16,45,RAM
55,16,169,RAM
55,16,73,RAM
55,16,53,SSD
55,16,59,SSD
55,16,185,RAM
55,17,8,RAM
55,17,164,SSD
55,17,69,RAM
55,17,229,RAM
55,17,60,RAM
55,17,220,RAM
55,17,124,RAM
55,17,21,RAM
55,18,117,RAM
55,18,174,SSD
55,18,72,RAM
55,18,191,RAM
55,18,17,RAM
55,18,158,RAM
55,18,90,SSD
55,18,77,RAM
55,19,137,RAM
55,19,248,RAM
55,19,124,RAM
55,19,85,SSD
55,19,67,RAM
55,19,59,RAM
55,19,14,RAM
55,19,70,RAM
55,20,41,RAM
55,20,224,RAM
55,20,151,RAM
55,20,171,RAM
55,20,165,RAM
55,20,57,RAM
55,20,159,SSD
55,20,1,RAM
55,21,166,RAM
55,21,243,RAM
55,21,251,RAM
55,21,103,RAM
55,21,98,SSD
55,21,61,RAM
55,21,134,RAM
55,21,207,RAM
55,22,205,RAM
55,22,116,RAM
55,22,242,SSD
55,22,19,RAM
55,22,142,RAM
55,22,26,RAM
55,22,119,RAM
55,22,22,SSD
55,23,134,RAM
55,23,220,RAM
55,23,218,SSD
55,23,85,SSD
55,23,158,RAM
55,23,59,RAM
55,23,141,RAM
55,23,154,SSD
55,24,203,RAM
55,24,11,SSD
55,24,9,RAM
55,24,42,RAM
55,24,7,RAM
55,24,84,SSD
55,24,128,RAM
55,24,217,SSD
55,25,192,RAM
55,25,174,RAM
55,25,195,RAM
55,25,76,RAM
55,25,19,SSD
55,25,219,RAM
55,25,100,SSD
55,25,228,RAM
55,26,146,RAM
55,26,138,RAM
55,26,40,RAM
55,26,67,RAM
55,26,235,RAM
55,26,96,RAM
55,26,252,RAM
55,26,58,RAM
55,27,3,RAM
55,27,249,SSD
55,27,33,RAM
55,27,206,RAM
55,27,96,SSD
55,27,28,SSD
55,27,146,SSD
55,27,76,RAM
55,28,45,RAM
55,28,190,SSD
55,28,224,RAM
55,28,73,RAM
55,28,31,SSD
55,28,195,SSD
55,28,2,SSD
55,28,71,SSD
55,29,164,SSD
55,29,21,RAM
55,29,214,SSD
55,29,229,RAM
55,29,204,RAM
55,29,66,RAM
55,29,132,SSD
55,29,114,RAM
55,30,158,RAM
55,30,117,RAM
55,30,63,SSD
55,30,90,SSD
55,30,17,RAM
55,30,118,RAM
55,30,214,RAM
55,30,64,SSD
55,31,137,RAM
55,31,70,RAM
55,31,59,SSD
55,31,124,RAM
55,31,218,SSD
55,31,228,SSD
55,31,211,SSD
55,31,135,RAM
55,32,123,SSD
55,32,59,RAM
55,32,148,RAM
55,32,254,RAM
55,32,18,SSD
55,32,48,SSD
55,32,156,SSD
55,32,47,SSD
55,33,234,SSD
55,33,95,SSD
55,33,81,RAM
55,33,11,SSD
55,33,107,SSD
55,33,151,SSD
55,33,143,SSD
55,33,166,SSD
55,34,240,SSD
55,34,67,SSD
55,34,56,SSD
55,34,252,SSD
55,34,220,SSD
55,34,72,SSD
55,34,44,RAM
55,34,45,SSD
55,35,167,RAM
55,35,202,RAM
55,35,148,RAM
55,35,74,SSD
55,35,218,SSD
55,35,235,SSD
55,35,39,RAM
55,35,2,SSD
55,36,158,RAM
55,36,142,RAM
55,36,115,RAM
55,36,152,SSD
55,36,49,SSD
55,36,248,RAM
55,36,246,SSD
55,36,118,RAM
55,37,64,RAM
55,37,135,SSD
55,37,60,SSD
55,37,67,SSD
55,37,103,RAM
55,37,161,SSD
55,37,78,RAM
55,37,143,SSD
55,38,119,RAM
55,38,127,RAM
55,38,128,RAM
55,38,80,SSD
55,38,169,SSD
55,38,234,SSD
55,38,30,SSD
55,38,94,RAM
55,39,158,RAM
55,39,244,SSD
55,39,122,SSD
55,39,179,SSD
55,39,183,SSD
55,39,92,SSD
55,39,165,SSD
55,39,190,SSD
56,0,49,SSD
56,0,85,SSD
56,0,146,SSD
56,0,233,SSD
56,0,165,SSD
56,0,11,SSD
56,0,22,RAM
56,0,227,SSD
56,1,66,SSD
56,1,133,SSD
56,1,203,SSD
56,1,107,SSD
56,1,158,SSD
56,1,169,SSD
56,1,171,SSD
56,1,43,SSD
56,2,249,SSD
56,2,237,RAM
56,2,169,SSD
56,2,164,RAM
56,2,90,SSD
56,2,64,RAM
56,2,149,SSD
56,2,14,SSD
56,3,132,RAM
56,3,55,SSD
56,3,42,SSD
56,3,171,SSD
56,3,194,RAM
56,3,19,SSD
56,3,75,SSD
56,3,216,SSD
56,4,65,SSD
56,4,228,SSD
56,4,122,SSD
56,4,105,RAM
56,4,17,SSD
56,4,119,SSD
56,4,25,RAM
56,4,242,RAM
56,5,249,SSD
56,5,12,RAM
56,5,170,RAM
56,5,161,RAM
56,5,61,SSD
56,5,62,RAM
56,5,29,RAM
56,5,153,RAM
56,6,90,SSD
56,6,2,RAM
56,6,56,RAM
56,6,39,RAM
56,6,57,RAM
56,6,175,RAM
56,6,166,RAM
56,6,128,SSD
56,7,199,RAM
56,7,131,SSD
56,7,253,RAM
56,7,44,SSD
56,7,242,SSD
56,7,192,RAM
56,7,56,SSD
56,7,219,RAM
56,8,212,RAM
56,8,35,RAM
56,8,49,RAM
56,8,164,SSD
56,8,65,SSD
56,8,103,SSD
56,8,52,SSD
56,8,151,RAM
56,9,217,SSD
56,9,96,SSD
56,9,166,RAM
56,9,98,RAM
56,9,61,RAM
56,9,207,SSD
56,9,178,RAM
56,9,131,RAM
56,10,62,RAM
56,10,142,RAM
56,10,26,RAM
56,10,19,RAM
56,10,220,RAM
56,10,24,SSD
56,10,253,SSD
56,10,40,SSD
56,11,142,SSD
56,11,207,RAM
56,11,250,RAM
56,11,17,RAM
56,11,69,RAM
56,11,20,SSD
56,11,101,RAM
56,11,203,SSD
56,12,56,RAM
56,12,9,RAM
56,12,7,SSD
56,12,42,RAM
56,12,67,SSD
56,12,2,RAM
56,12,43,SSD
56,12,154,SSD
56,13,174,RAM
56,13,228,RAM
56,13,76,RAM
56,13,29,RAM
56,13,219,RAM
56,13,124,RAM
56,13,40,SSD
56,13,195,RAM
56,14,189,RAM
56,14,138,RAM
56,14,146,RAM
56,14,58,RAM
56,14,44,RAM
56,14,67,RAM
56,14,235,RAM
56,14,201,RAM
56,15,206,RAM
56,15,238,RAM
56,15,145,SSD
56,15,249,RAM
56,15,3,RAM
56,15,96,RAM
56,15,158,RAM
56,15,76,RAM
56,16,45,RAM
56,16,169,RAM
56,16,147,SSD
56,16,13,RAM
56,16,195,SSD
56,16,181,RAM
56,16,31,RAM
56,16,191,SSD
56,17,8,RAM
56,17,69,RAM
56,17,102,RAM
56,17,204,SSD
56,17,60,RAM
56,17,114,RAM
56,17,66,SSD
56,17,132,SSD
56,18,117,RAM
56,18,77,RAM
56,18,214,RAM
56,18,158,RAM
56,18,212,RAM
56,18,215,RAM
56,18,174,RAM
56,18,35,SSD
56,19,248,RAM
56,19,59,RAM
56,19,137,RAM
56,19,199,SSD
56,19,135,SSD
56,19,124,RAM
56,19,157,SSD
56,19,67,RAM
56,20,41,RAM
56,20,151,RAM
56,20,35,RAM
56,20,224,RAM
56,20,57,RAM
56,20,1,RAM
56,20,171,RAM
56,20,212,SSD
56,21,166,RAM
56,21,217,SSD
56,21,243,RAM
56,21,103,RAM
56,21,240,RAM
56,21,178,RAM
56,21,207,RAM
56,21,134,RAM
56,22,205,RAM
56,22,116,RAM
56,22,62,SSD
56,22,24,SSD
56,22,250,SSD
56,22,26,RAM
56,22,253,SSD
56,22,236,RAM
56,23,134,RAM
56,23,142,SSD
56,23,49,RAM
56,23,20,SSD
56,23,203,SSD
56,23,101,SSD
56,23,141,RAM
56,23,247,SSD
56,24,203,RAM
56,24,9,RAM
56,24,42,RAM
56,24,2,RAM
56,24,67,RAM
56,24,43,SSD
56,24,116,RAM
56,24,80,SSD
56,25,174,RAM
56,25,100,RAM
56,25,195,RAM
56,25,76,RAM
56,25,228,RAM
56,25,166,SSD
56,25,29,RAM
56,25,192,RAM
56,26,67,RAM
56,26,96,RAM
56,26,58,RAM
56,26,252,RAM
56,26,138,RAM
56,26,146,RAM
56,26,73,SSD
56,26,180,SSD
56,27,206,RAM
56,27,249,RAM
56,27,146,RAM
56,27,3,RAM
56,27,96,RAM
56,27,76,RAM
56,27,158,RAM
56,27,120,SSD
56,28,45,RAM
56,28,96,SSD
56,28,181,SSD
56,28,169,SSD
56,28,195,RAM
56,28,31,RAM
56,28,231,RAM
56,28,72,RAM
56,29,204,RAM
56,29,132,RAM
56,29,229,RAM
56,29,66,RAM
56,29,151,SSD
56,29,141,SSD
56,29,8,SSD
56,29,214,RAM
56,30,117,RAM
56,30,71,SSD
56,30,64,RAM
56,30,158,RAM
56,30,188,SSD
56,30,73,SSD
56,30,118,RAM
56,30,215,RAM
56,31,248,RAM
56,31,137,RAM
56,31,199,SSD
56,31,240,SSD
56,31,135,RAM
56,31,95,SSD
56,31,225,SSD
56,31,211,RAM
56,32,59,RAM
56,32,48,RAM
