token_idx,layer_id,expert_id,source
5,13,28,GPU
5,13,47,GPU
5,13,110,GPU
5,14,138,GPU
5,14,52,GPU
5,14,252,GPU
5,14,67,GPU
5,14,167,GPU
5,14,189,GPU
5,14,58,GPU
5,14,137,GPU
5,15,206,GPU
5,15,85,GPU
5,15,233,GPU
5,15,100,GPU
5,15,155,GPU
5,15,158,GPU
5,15,142,GPU
5,15,181,GPU
5,16,170,GPU
5,16,130,GPU
5,16,51,GPU
5,16,169,GPU
5,16,102,GPU
5,16,67,GPU
5,16,193,GPU
5,16,59,GPU
5,17,60,GPU
5,17,115,GPU
5,17,35,GPU
5,17,204,GPU
5,17,220,GPU
5,17,126,GPU
5,17,89,GPU
5,17,69,GPU
5,18,117,GPU
5,18,192,GPU
5,18,13,GPU
5,18,77,GPU
5,18,212,GPU
5,18,191,GPU
5,18,226,GPU
5,18,17,GPU
5,19,137,GPU
5,19,4,GPU
5,19,124,GPU
5,19,35,GPU
5,19,59,GPU
5,19,197,GPU
5,19,212,GPU
5,19,252,GPU
5,20,41,GPU
5,20,224,GPU
5,20,151,GPU
5,20,107,GPU
5,20,56,GPU
5,20,3,GPU
5,20,165,GPU
5,20,171,GPU
5,21,166,GPU
5,21,243,GPU
5,21,61,GPU
5,21,207,GPU
5,21,103,GPU
5,21,131,GPU
5,21,134,GPU
5,21,95,GPU
5,22,116,GPU
5,22,205,GPU
5,22,232,GPU
5,22,234,GPU
5,22,122,GPU
5,22,196,GPU
5,22,0,GPU
5,22,63,GPU
5,23,111,GPU
5,23,107,GPU
5,23,116,GPU
5,23,114,GPU
5,23,134,GPU
5,23,145,GPU
5,23,231,GPU
5,23,201,GPU
5,24,1,GPU
5,24,9,GPU
5,24,50,GPU
5,24,39,GPU
5,24,139,GPU
5,24,11,GPU
5,24,15,GPU
5,24,237,GPU
5,25,13,GPU
5,25,28,GPU
5,25,174,GPU
5,25,113,GPU
5,25,137,GPU
5,25,19,GPU
5,25,154,GPU
5,25,228,GPU
5,26,137,GPU
5,26,67,GPU
5,26,52,GPU
5,26,138,GPU
5,26,167,GPU
5,26,252,GPU
5,26,106,GPU
5,26,203,GPU
5,27,100,GPU
5,27,54,GPU
5,27,110,GPU
5,27,233,GPU
5,27,206,GPU
5,27,177,GPU
5,27,121,GPU
5,27,26,GPU
5,28,170,GPU
5,28,26,GPU
5,28,80,GPU
5,28,31,GPU
5,28,193,GPU
5,28,95,GPU
5,28,130,GPU
5,28,102,GPU
5,29,49,GPU
5,29,21,GPU
5,29,166,GPU
5,29,88,GPU
5,29,188,GPU
5,29,89,GPU
5,29,35,GPU
5,29,60,GPU
5,30,13,GPU
5,30,158,GPU
5,30,220,GPU
5,30,162,GPU
5,30,90,GPU
5,30,190,GPU
5,30,165,GPU
5,30,16,GPU
5,31,252,GPU
5,31,30,GPU
5,31,39,GPU
5,31,228,GPU
5,31,4,GPU
5,31,42,GPU
5,31,151,GPU
5,31,14,GPU
5,32,148,GPU
5,32,86,GPU
5,32,146,GPU
5,32,21,GPU
5,32,179,GPU
5,32,254,GPU
5,32,50,GPU
5,32,192,GPU
5,33,189,GPU
5,33,132,GPU
5,33,97,GPU
5,33,36,GPU
5,33,181,GPU
5,33,127,GPU
5,33,75,GPU
5,33,49,GPU
5,34,45,GPU
5,34,238,GPU
5,34,212,GPU
5,34,44,GPU
5,34,21,GPU
5,34,255,GPU
5,34,90,GPU
5,34,202,GPU
5,35,212,GPU
5,35,148,GPU
5,35,190,GPU
5,35,114,GPU
5,35,61,GPU
5,35,74,GPU
5,35,145,GPU
5,35,44,GPU
5,36,227,GPU
5,36,115,GPU
5,36,98,GPU
5,36,39,GPU
5,36,67,GPU
5,36,234,GPU
5,36,147,GPU
5,36,28,GPU
5,37,78,GPU
5,37,27,GPU
5,37,209,GPU
5,37,15,GPU
5,37,105,GPU
5,37,175,GPU
5,37,16,GPU
5,37,233,GPU
5,38,119,GPU
5,38,251,GPU
5,38,215,GPU
5,38,169,GPU
5,38,209,GPU
5,38,176,GPU
5,38,196,GPU
5,38,134,GPU
5,39,75,GPU
5,39,158,GPU
5,39,117,GPU
5,39,36,GPU
5,39,72,GPU
5,39,224,GPU
5,39,179,GPU
5,39,138,GPU
6,0,97,GPU
6,0,166,GPU
6,0,142,GPU
6,0,113,GPU
6,0,205,GPU
6,0,210,GPU
6,0,123,GPU
6,0,150,GPU
6,1,34,GPU
6,1,26,GPU
6,1,11,GPU
6,1,62,GPU
6,1,199,GPU
6,1,59,GPU
6,1,132,GPU
6,1,123,GPU
6,2,162,GPU
6,2,164,GPU
6,2,59,GPU
6,2,158,GPU
6,2,210,GPU
6,2,252,GPU
6,2,103,GPU
6,2,179,GPU
6,3,37,GPU
6,3,42,GPU
6,3,31,GPU
6,3,211,GPU
6,3,119,GPU
6,3,135,GPU
6,3,228,GPU
6,3,46,GPU
6,4,154,GPU
6,4,161,GPU
6,4,17,GPU
6,4,102,GPU
6,4,131,GPU
6,4,214,GPU
6,4,167,GPU
6,4,105,GPU
6,5,158,GPU
6,5,161,GPU
6,5,10,GPU
6,5,236,GPU
6,5,186,GPU
6,5,14,GPU
6,5,104,GPU
6,5,235,GPU
6,6,79,GPU
6,6,154,GPU
6,6,196,GPU
6,6,138,GPU
6,6,55,GPU
6,6,167,GPU
6,6,230,GPU
6,6,246,GPU
6,7,40,GPU
6,7,23,GPU
6,7,199,GPU
6,7,147,GPU
6,7,76,GPU
6,7,79,GPU
6,7,35,GPU
6,7,91,GPU
6,8,56,GPU
6,8,180,GPU
6,8,35,GPU
6,8,116,GPU
6,8,52,GPU
6,8,77,GPU
6,8,61,GPU
6,8,212,GPU
6,9,39,GPU
6,9,197,GPU
6,9,203,GPU
6,9,94,GPU
6,9,47,GPU
6,9,29,GPU
6,9,155,GPU
6,9,161,GPU
6,10,196,GPU
6,10,142,GPU
6,10,171,GPU
6,10,234,GPU
6,10,185,GPU
6,10,247,GPU
6,10,63,GPU
6,10,130,GPU
6,11,107,GPU
6,11,203,GPU
6,11,111,GPU
6,11,145,GPU
6,11,3,GPU
6,11,174,GPU
6,11,42,GPU
6,11,160,GPU
6,12,220,GPU
6,12,1,GPU
6,12,128,GPU
6,12,39,GPU
6,12,3,GPU
6,12,15,GPU
6,12,65,GPU
6,12,208,GPU
6,13,154,GPU
6,13,134,GPU
6,13,74,GPU
6,13,219,GPU
6,13,28,GPU
6,13,160,GPU
6,13,113,GPU
6,13,66,GPU
6,14,52,GPU
6,14,137,GPU
6,14,51,GPU
6,14,167,GPU
6,14,106,GPU
6,14,131,GPU
6,14,64,GPU
6,14,224,GPU
6,15,165,GPU
6,15,162,GPU
6,15,65,GPU
6,15,242,GPU
6,15,4,GPU
6,15,87,GPU
6,15,181,GPU
6,15,58,GPU
6,16,170,GPU
6,16,205,GPU
6,16,51,GPU
6,16,80,GPU
6,16,32,GPU
6,16,229,GPU
6,16,252,GPU
6,16,150,GPU
6,17,15,GPU
6,17,87,GPU
6,17,35,GPU
6,17,166,GPU
6,17,60,GPU
6,17,64,GPU
6,17,115,GPU
6,17,0,GPU
6,18,13,GPU
6,18,90,GPU
6,18,226,GPU
6,18,192,GPU
6,18,204,GPU
6,18,205,GPU
6,18,197,GPU
6,18,161,GPU
6,19,4,GPU
6,19,20,GPU
6,19,109,GPU
6,19,30,GPU
6,19,252,GPU
6,19,195,GPU
6,19,228,GPU
6,19,39,GPU
6,20,224,GPU
6,20,56,GPU
6,20,116,GPU
6,20,115,GPU
6,20,220,GPU
6,20,35,GPU
6,20,41,GPU
6,20,151,GPU
6,21,197,GPU
6,21,39,GPU
6,21,47,GPU
6,21,207,GPU
6,21,61,GPU
6,21,102,GPU
6,21,151,GPU
6,21,85,GPU
6,22,142,GPU
6,22,196,GPU
6,22,234,GPU
6,22,187,GPU
6,22,116,GPU
6,22,63,GPU
6,22,79,GPU
6,22,114,GPU
6,23,107,GPU
6,23,128,GPU
6,23,111,GPU
6,23,203,GPU
6,23,3,GPU
6,23,145,GPU
6,23,206,GPU
6,23,42,GPU
6,24,1,GPU
6,24,15,GPU
6,24,39,GPU
6,24,220,GPU
6,24,151,GPU
6,24,191,GPU
6,24,252,GPU
6,24,74,GPU
6,25,134,GPU
6,25,113,GPU
6,25,154,GPU
6,25,220,GPU
6,25,32,GPU
6,25,28,GPU
6,25,182,GPU
6,25,175,GPU
6,26,137,GPU
6,26,51,GPU
6,26,52,GPU
6,26,167,GPU
6,26,131,GPU
6,26,106,GPU
6,26,32,GPU
6,26,67,GPU
6,27,65,GPU
6,27,162,GPU
6,27,181,GPU
6,27,165,GPU
6,27,58,GPU
6,27,54,GPU
6,27,110,GPU
6,27,100,GPU
6,28,26,GPU
6,28,170,GPU
6,28,181,GPU
6,28,80,GPU
6,28,136,GPU
6,28,5,GPU
6,28,0,GPU
6,28,95,GPU
6,29,87,GPU
6,29,166,GPU
6,29,139,GPU
6,29,229,GPU
6,29,0,GPU
6,29,16,GPU
6,29,172,GPU
6,29,132,GPU
6,30,71,GPU
6,30,90,GPU
6,30,16,GPU
6,30,220,GPU
6,30,177,GPU
6,30,13,GPU
6,30,190,GPU
6,30,81,GPU
6,31,39,GPU
6,31,228,GPU
6,31,252,GPU
6,31,130,GPU
6,31,30,GPU
6,31,75,GPU
6,31,96,GPU
6,31,42,GPU
6,32,148,GPU
6,32,192,GPU
6,32,185,GPU
6,32,96,GPU
6,32,186,GPU
6,32,77,GPU
6,32,178,GPU
6,32,113,GPU
6,33,190,GPU
6,33,58,GPU
6,33,238,GPU
6,33,127,GPU
6,33,86,GPU
6,33,232,GPU
6,33,215,GPU
6,33,16,GPU
6,34,88,GPU
6,34,45,GPU
6,34,101,GPU
6,34,180,GPU
6,34,9,GPU
6,34,21,GPU
6,34,161,GPU
6,34,252,GPU
6,35,22,GPU
6,35,145,GPU
6,35,153,GPU
6,35,160,GPU
6,35,112,GPU
6,35,61,GPU
6,35,76,GPU
6,35,218,GPU
6,36,207,GPU
6,36,98,GPU
6,36,120,GPU
6,36,181,GPU
6,36,28,GPU
6,36,117,GPU
6,36,75,GPU
6,36,217,GPU
6,37,31,GPU
6,37,190,GPU
6,37,105,GPU
6,37,250,GPU
6,37,143,GPU
6,37,175,GPU
6,37,209,GPU
6,37,56,GPU
6,38,71,GPU
6,38,209,GPU
6,38,196,GPU
6,38,206,GPU
6,38,176,GPU
6,38,101,GPU
6,38,139,GPU
6,38,104,GPU
6,39,241,GPU
6,39,9,GPU
6,39,68,GPU
6,39,178,GPU
6,39,72,GPU
6,39,159,GPU
6,39,206,GPU
6,39,222,GPU
7,0,57,GPU
7,0,56,GPU
7,0,66,GPU
7,0,6,GPU
7,0,127,GPU
7,0,110,GPU
7,0,106,GPU
7,0,88,GPU
7,1,250,GPU
7,1,128,GPU
7,1,242,GPU
7,1,199,GPU
7,1,112,GPU
7,1,158,GPU
7,1,182,GPU
7,1,103,GPU
7,2,33,GPU
7,2,217,GPU
7,2,134,GPU
7,2,238,GPU
7,2,64,GPU
7,2,198,GPU
7,2,87,GPU
7,2,158,GPU
7,3,119,GPU
7,3,70,GPU
7,3,202,GPU
7,3,171,GPU
7,3,199,GPU
7,3,214,GPU
7,3,39,GPU
7,3,194,GPU
7,4,154,GPU
7,4,17,GPU
7,4,254,GPU
7,4,74,GPU
7,4,54,GPU
7,4,98,GPU
7,4,160,GPU
7,4,20,GPU
7,5,158,GPU
7,5,144,GPU
7,5,11,GPU
7,5,161,GPU
7,5,147,GPU
7,5,120,GPU
7,5,244,GPU
7,5,114,GPU
7,6,79,GPU
7,6,211,GPU
7,6,246,GPU
7,6,157,GPU
7,6,196,GPU
7,6,254,GPU
7,6,143,GPU
7,6,55,GPU
7,7,199,GPU
7,7,76,GPU
7,7,203,GPU
7,7,79,GPU
7,7,140,GPU
7,7,148,GPU
7,7,40,GPU
7,7,147,GPU
7,8,55,GPU
7,8,35,GPU
7,8,182,GPU
7,8,56,GPU
7,8,102,GPU
7,8,60,GPU
7,8,218,GPU
7,8,194,GPU
7,9,134,GPU
7,9,10,GPU
7,9,166,GPU
7,9,108,GPU
7,9,125,GPU
7,9,148,GPU
7,9,233,GPU
7,9,203,GPU
7,10,205,GPU
7,10,63,GPU
7,10,171,GPU
7,10,240,GPU
7,10,24,GPU
7,10,234,GPU
7,10,116,GPU
7,10,178,GPU
7,11,111,GPU
7,11,42,GPU
7,11,107,GPU
7,11,239,GPU
7,11,8,GPU
7,11,35,GPU
7,11,145,GPU
7,11,56,GPU
7,12,42,GPU
7,12,139,GPU
7,12,150,GPU
7,12,9,GPU
7,12,3,GPU
7,12,116,GPU
7,12,201,GPU
7,12,173,GPU
7,13,213,GPU
7,13,40,GPU
7,13,174,GPU
7,13,7,GPU
7,13,228,GPU
7,13,28,GPU
7,13,24,GPU
7,13,46,GPU
7,14,252,GPU
7,14,58,GPU
7,14,67,GPU
7,14,189,GPU
7,14,15,GPU
7,14,138,GPU
7,14,23,GPU
7,14,44,GPU
7,15,194,GPU
7,15,206,GPU
7,15,5,GPU
7,15,30,GPU
7,15,158,GPU
7,15,100,GPU
7,15,142,GPU
7,15,122,GPU
7,16,169,GPU
7,16,130,GPU
7,16,129,GPU
7,16,31,GPU
7,16,51,GPU
7,16,205,GPU
7,16,148,GPU
7,16,214,GPU
7,17,204,GPU
7,17,60,GPU
7,17,199,GPU
7,17,126,GPU
7,17,4,GPU
7,17,8,GPU
7,17,224,GPU
7,17,115,GPU
7,18,117,GPU
7,18,48,GPU
7,18,218,GPU
7,18,209,GPU
7,18,212,GPU
7,18,32,GPU
7,18,26,GPU
7,18,149,GPU
7,19,248,GPU
7,19,137,GPU
7,19,4,GPU
7,19,59,GPU
7,19,210,GPU
7,19,124,GPU
7,19,157,GPU
7,19,35,GPU
7,20,41,GPU
7,20,224,GPU
7,20,151,GPU
7,20,102,GPU
7,20,163,GPU
7,20,53,GPU
7,20,165,GPU
7,20,148,GPU
7,21,166,GPU
7,21,103,GPU
7,21,243,GPU
7,21,134,GPU
7,21,207,GPU
7,21,22,GPU
7,21,226,GPU
7,21,61,GPU
7,22,116,GPU
7,22,205,GPU
7,22,232,GPU
7,22,160,GPU
7,22,24,GPU
7,22,194,GPU
7,22,156,GPU
7,22,236,GPU
7,23,80,GPU
7,23,107,GPU
7,23,111,GPU
7,23,134,GPU
7,23,141,GPU
7,23,56,GPU
7,23,210,GPU
7,23,8,GPU
7,24,9,GPU
7,24,42,GPU
7,24,2,GPU
7,24,1,GPU
7,24,116,GPU
7,24,152,GPU
7,24,201,GPU
7,24,139,GPU
7,25,174,GPU
7,25,228,GPU
7,25,28,GPU
7,25,166,GPU
7,25,109,GPU
7,25,151,GPU
7,25,145,GPU
7,25,40,GPU
7,26,252,GPU
7,26,67,GPU
7,26,138,GPU
7,26,58,GPU
7,26,52,GPU
7,26,78,GPU
7,26,114,GPU
7,26,139,GPU
7,27,206,GPU
7,27,203,GPU
7,27,100,GPU
7,27,70,GPU
7,27,249,GPU
7,27,3,GPU
7,27,110,GPU
7,27,142,GPU
7,28,31,GPU
7,28,170,GPU
7,28,224,GPU
7,28,24,GPU
7,28,47,GPU
7,28,130,GPU
7,28,179,GPU
7,28,41,GPU
7,29,218,GPU
7,29,150,GPU
7,29,214,GPU
7,29,166,GPU
7,29,69,GPU
7,29,104,GPU
7,29,187,GPU
7,29,60,GPU
7,30,159,GPU
7,30,71,GPU
7,30,191,GPU
7,30,174,GPU
7,30,220,GPU
7,30,165,GPU
7,30,17,GPU
7,30,181,GPU
7,31,228,GPU
7,31,199,GPU
7,31,30,GPU
7,31,75,GPU
7,31,252,GPU
7,31,91,GPU
7,31,124,GPU
7,31,135,GPU
7,32,192,GPU
7,32,221,GPU
7,32,48,GPU
7,32,185,GPU
7,32,107,GPU
7,32,201,GPU
7,32,254,GPU
7,32,178,GPU
7,33,96,GPU
7,33,121,GPU
7,33,107,GPU
7,33,151,GPU
7,33,58,GPU
7,33,127,GPU
7,33,253,GPU
7,33,215,GPU
7,34,208,GPU
7,34,9,GPU
7,34,56,GPU
7,34,252,GPU
7,34,175,GPU
7,34,21,GPU
7,34,95,GPU
7,34,220,GPU
7,35,5,GPU
7,35,22,GPU
7,35,85,GPU
7,35,218,GPU
7,35,99,GPU
7,35,61,GPU
7,35,135,GPU
7,35,108,GPU
7,36,1,GPU
7,36,246,GPU
7,36,195,GPU
7,36,152,GPU
7,36,248,GPU
7,36,211,GPU
7,36,117,GPU
7,36,202,GPU
7,37,143,GPU
7,37,67,GPU
7,37,161,GPU
7,37,135,GPU
7,37,56,GPU
7,37,174,GPU
7,37,48,GPU
7,37,60,GPU
7,38,195,GPU
7,38,9,GPU
7,38,201,GPU
7,38,234,GPU
7,38,30,GPU
7,38,101,GPU
7,38,140,GPU
7,38,209,GPU
7,39,246,GPU
7,39,1,GPU
7,39,250,GPU
7,39,92,GPU
7,39,215,GPU
7,39,248,GPU
7,39,37,GPU
7,39,203,GPU
8,0,172,GPU
8,0,84,GPU
8,0,46,GPU
8,0,63,GPU
8,0,127,GPU
8,0,233,GPU
8,0,202,GPU
8,0,121,GPU
8,1,128,GPU
8,1,198,GPU
8,1,182,GPU
8,1,111,GPU
8,1,29,GPU
8,1,118,GPU
8,1,120,GPU
8,1,61,GPU
8,2,33,GPU
8,2,15,GPU
8,2,134,GPU
8,2,217,GPU
8,2,64,GPU
8,2,80,GPU
8,2,87,GPU
8,2,238,GPU
8,3,202,GPU
8,3,70,GPU
8,3,148,GPU
8,3,116,GPU
8,3,177,GPU
8,3,199,GPU
8,3,214,GPU
8,3,119,GPU
8,4,154,GPU
8,4,98,GPU
8,4,54,GPU
8,4,112,GPU
8,4,74,GPU
8,4,71,GPU
8,4,17,GPU
8,4,79,GPU
8,5,158,GPU
8,5,144,GPU
8,5,27,GPU
8,5,11,GPU
8,5,161,GPU
8,5,169,GPU
8,5,100,GPU
8,5,194,GPU
8,6,79,GPU
8,6,52,GPU
8,6,196,GPU
8,6,42,GPU
8,6,166,GPU
8,6,73,GPU
8,6,55,GPU
8,6,142,GPU
8,7,40,GPU
8,7,79,GPU
8,7,56,GPU
8,7,23,GPU
8,7,76,GPU
8,7,147,GPU
8,7,35,GPU
8,7,229,GPU
8,8,116,GPU
8,8,35,GPU
8,8,56,GPU
8,8,52,GPU
8,8,180,GPU
8,8,173,GPU
8,8,103,GPU
8,8,212,GPU
8,9,197,GPU
8,9,148,GPU
8,9,215,GPU
8,9,151,GPU
8,9,98,GPU
8,9,47,GPU
8,9,104,GPU
8,9,8,GPU
8,10,171,GPU
8,10,24,GPU
8,10,114,GPU
8,10,252,GPU
8,10,196,GPU
8,10,185,GPU
8,10,72,GPU
8,10,247,GPU
8,11,247,GPU
8,11,107,GPU
8,11,147,GPU
8,11,114,GPU
8,11,203,GPU
8,11,210,GPU
8,11,255,GPU
8,11,98,GPU
8,12,43,GPU
8,12,128,GPU
8,12,1,GPU
8,12,191,GPU
8,12,193,GPU
8,12,56,GPU
8,12,15,GPU
8,12,39,GPU
8,13,113,GPU
8,13,38,GPU
8,13,154,GPU
8,13,28,GPU
8,13,138,GPU
8,13,74,GPU
8,13,29,GPU
8,13,44,GPU
8,14,52,GPU
8,14,51,GPU
8,14,167,GPU
8,14,131,GPU
8,14,137,GPU
8,14,93,GPU
8,14,138,GPU
8,14,105,GPU
8,15,162,GPU
8,15,165,GPU
8,15,110,GPU
8,15,4,GPU
8,15,181,GPU
8,15,100,GPU
8,15,203,GPU
8,15,120,GPU
8,16,170,GPU
8,16,181,GPU
8,16,205,GPU
8,16,32,GPU
8,16,179,GPU
8,16,136,GPU
8,16,20,GPU
8,16,231,GPU
8,17,166,GPU
8,17,218,GPU
8,17,15,GPU
8,17,60,GPU
8,17,187,GPU
8,17,35,GPU
8,17,87,GPU
8,17,236,GPU
8,18,192,GPU
8,18,17,GPU
8,18,205,GPU
8,18,226,GPU
8,18,220,GPU
8,18,161,GPU
8,18,13,GPU
8,18,77,GPU
8,19,252,GPU
8,19,4,GPU
8,19,137,GPU
8,19,30,GPU
8,19,124,GPU
8,19,228,GPU
8,19,199,GPU
8,19,170,GPU
8,20,224,GPU
8,20,35,GPU
8,20,41,GPU
8,20,151,GPU
8,20,102,GPU
8,20,115,GPU
8,20,4,GPU
8,20,184,GPU
8,21,215,GPU
8,21,61,GPU
8,21,166,GPU
8,21,197,GPU
8,21,148,GPU
8,21,5,GPU
8,21,212,GPU
8,21,0,GPU
8,22,196,GPU
8,22,24,GPU
8,22,234,GPU
8,22,63,GPU
8,22,114,GPU
8,22,232,GPU
8,22,187,GPU
8,22,116,GPU
8,23,107,GPU
8,23,111,GPU
8,23,247,GPU
8,23,210,GPU
8,23,3,GPU
8,23,195,GPU
8,23,145,GPU
8,23,114,GPU
8,24,15,GPU
8,24,191,GPU
8,24,1,GPU
8,24,138,GPU
8,24,139,GPU
8,24,237,GPU
8,24,43,GPU
8,24,56,GPU
8,25,113,GPU
8,25,123,GPU
8,25,28,GPU
8,25,175,GPU
8,25,219,GPU
8,25,32,GPU
8,25,134,GPU
8,25,29,GPU
8,26,137,GPU
8,26,52,GPU
8,26,131,GPU
8,26,51,GPU
8,26,167,GPU
8,26,138,GPU
8,26,67,GPU
8,26,180,GPU
8,27,203,GPU
8,27,162,GPU
8,27,110,GPU
8,27,54,GPU
8,27,177,GPU
8,27,100,GPU
8,27,155,GPU
8,27,135,GPU
8,28,26,GPU
8,28,170,GPU
8,28,31,GPU
8,28,136,GPU
8,28,47,GPU
8,28,161,GPU
8,28,179,GPU
8,28,24,GPU
8,29,218,GPU
8,29,166,GPU
8,29,139,GPU
8,29,187,GPU
8,29,28,GPU
8,29,141,GPU
8,29,229,GPU
8,29,214,GPU
8,30,71,GPU
8,30,220,GPU
8,30,165,GPU
8,30,177,GPU
8,30,106,GPU
8,30,251,GPU
8,30,159,GPU
8,30,13,GPU
8,31,228,GPU
8,31,199,GPU
8,31,91,GPU
8,31,30,GPU
8,31,96,GPU
8,31,42,GPU
8,31,135,GPU
8,31,252,GPU
8,32,221,GPU
8,32,192,GPU
8,32,185,GPU
8,32,201,GPU
8,32,107,GPU
8,32,247,GPU
8,32,178,GPU
8,32,159,GPU
8,33,244,GPU
8,33,96,GPU
8,33,107,GPU
8,33,121,GPU
8,33,58,GPU
8,33,151,GPU
8,33,105,GPU
8,33,170,GPU
8,34,81,GPU
8,34,21,GPU
8,34,208,GPU
8,34,56,GPU
8,34,252,GPU
8,34,95,GPU
8,34,9,GPU
8,34,220,GPU
8,35,132,GPU
8,35,22,GPU
8,35,218,GPU
8,35,61,GPU
8,35,99,GPU
8,35,183,GPU
8,35,76,GPU
8,35,85,GPU
8,36,152,GPU
8,36,248,GPU
8,36,246,GPU
8,36,195,GPU
8,36,211,GPU
8,36,202,GPU
8,36,117,GPU
8,36,1,GPU
8,37,143,GPU
8,37,161,GPU
8,37,67,GPU
8,37,135,GPU
8,37,158,GPU
8,37,174,GPU
8,37,60,GPU
8,37,48,GPU
8,38,9,GPU
8,38,234,GPU
8,38,30,GPU
8,38,101,GPU
8,38,201,GPU
8,38,97,GPU
8,38,84,GPU
8,38,195,GPU
8,39,246,GPU
8,39,250,GPU
8,39,1,GPU
8,39,92,GPU
8,39,248,GPU
8,39,203,GPU
8,39,15,GPU
8,39,125,GPU
9,0,92,GPU
9,0,172,GPU
9,0,84,GPU
9,0,234,GPU
9,0,144,GPU
9,0,186,GPU
9,0,188,GPU
9,0,4,GPU
9,1,198,GPU
9,1,128,GPU
9,1,211,GPU
9,1,79,GPU
9,1,160,GPU
9,1,118,GPU
9,1,255,GPU
9,1,157,GPU
9,2,150,GPU
9,2,92,GPU
9,2,159,GPU
9,2,33,GPU
9,2,84,GPU
9,2,56,GPU
9,2,15,GPU
9,2,230,GPU
9,3,148,GPU
9,3,177,GPU
9,3,202,GPU
9,3,199,GPU
9,3,214,GPU
9,3,25,GPU
9,3,213,GPU
9,3,225,GPU
9,4,154,GPU
9,4,98,GPU
9,4,192,GPU
9,4,54,GPU
9,4,94,GPU
9,4,37,GPU
9,4,112,GPU
9,4,71,GPU
9,5,158,GPU
9,5,2,GPU
9,5,144,GPU
9,5,114,GPU
9,5,194,GPU
9,5,165,GPU
9,5,18,GPU
9,5,183,GPU
9,6,79,GPU
9,6,52,GPU
9,6,200,GPU
9,6,84,GPU
9,6,55,GPU
9,6,196,GPU
9,6,42,GPU
9,6,43,GPU
9,7,79,GPU
9,7,76,GPU
9,7,40,GPU
9,7,181,GPU
9,7,199,GPU
9,7,23,GPU
9,7,35,GPU
9,7,21,GPU
9,8,184,GPU
9,8,159,GPU
9,8,35,GPU
9,8,56,GPU
9,8,103,GPU
9,8,212,GPU
9,8,52,GPU
9,8,77,GPU
9,9,5,GPU
9,9,120,GPU
9,9,197,GPU
9,9,215,GPU
9,9,98,GPU
9,9,47,GPU
9,9,0,GPU
9,9,8,GPU
9,10,9,GPU
9,10,171,GPU
9,10,114,GPU
9,10,234,GPU
9,10,252,GPU
9,10,196,GPU
9,10,222,GPU
9,10,207,GPU
9,11,3,GPU
9,11,107,GPU
9,11,153,GPU
9,11,145,GPU
9,11,147,GPU
9,11,255,GPU
9,11,98,GPU
9,11,111,GPU
9,12,206,GPU
9,12,164,GPU
9,12,191,GPU
9,12,237,GPU
9,12,128,GPU
9,12,39,GPU
9,12,3,GPU
9,12,193,GPU
9,13,28,GPU
9,13,113,GPU
9,13,154,GPU
9,13,38,GPU
9,13,123,GPU
9,13,167,GPU
9,13,219,GPU
9,13,138,GPU
9,14,52,GPU
9,14,167,GPU
9,14,131,GPU
9,14,93,GPU
9,14,51,GPU
9,14,138,GPU
9,14,60,GPU
9,14,106,GPU
9,15,110,GPU
9,15,248,GPU
9,15,162,GPU
9,15,100,GPU
9,15,230,GPU
9,15,181,GPU
9,15,220,GPU
9,15,103,GPU
9,16,170,GPU
9,16,205,GPU
9,16,181,GPU
9,16,20,GPU
9,16,179,GPU
9,16,231,GPU
9,16,136,GPU
9,16,32,GPU
9,17,236,GPU
9,17,218,GPU
9,17,166,GPU
9,17,187,GPU
9,17,60,GPU
9,17,15,GPU
9,17,242,GPU
9,17,229,GPU
9,18,69,GPU
9,18,192,GPU
9,18,17,GPU
9,18,205,GPU
9,18,165,GPU
9,18,226,GPU
9,18,161,GPU
9,18,251,GPU
9,19,51,GPU
9,19,252,GPU
9,19,4,GPU
9,19,30,GPU
9,19,228,GPU
9,19,71,GPU
9,19,137,GPU
9,19,170,GPU
9,20,35,GPU
9,20,224,GPU
9,20,159,GPU
9,20,41,GPU
9,20,4,GPU
9,20,184,GPU
9,20,151,GPU
9,20,102,GPU
9,21,61,GPU
9,21,5,GPU
9,21,166,GPU
9,21,212,GPU
9,21,120,GPU
9,21,0,GPU
9,21,134,GPU
9,21,197,GPU
9,22,9,GPU
9,22,234,GPU
9,22,196,GPU
9,22,232,GPU
9,22,63,GPU
9,22,187,GPU
9,22,116,GPU
9,22,0,GPU
9,23,107,GPU
9,23,145,GPU
9,23,3,GPU
9,23,153,GPU
9,23,66,GPU
9,23,130,GPU
9,23,111,GPU
9,23,56,GPU
9,24,15,GPU
9,24,1,GPU
9,24,139,GPU
9,24,206,GPU
9,24,237,GPU
9,24,191,GPU
9,24,39,GPU
9,24,154,GPU
9,25,28,GPU
9,25,113,GPU
9,25,123,GPU
9,25,175,GPU
9,25,29,GPU
9,25,110,GPU
9,25,219,GPU
9,25,222,GPU
9,26,52,GPU
9,26,67,GPU
9,26,138,GPU
9,26,131,GPU
9,26,167,GPU
9,26,137,GPU
9,26,106,GPU
9,26,180,GPU
9,27,248,GPU
9,27,100,GPU
9,27,110,GPU
9,27,177,GPU
9,27,142,GPU
9,27,233,GPU
9,27,162,GPU
9,27,54,GPU
9,28,170,GPU
9,28,31,GPU
9,28,26,GPU
